Date,Province,HA,HSDA,Cases_Reported,Cases_Reported_Smoothed,Year,Month,Day,Day of Week
2020-12-02,BC,Vancouver Coastal,Vancouver,107,92.71,2020,12,02,Wednesday
2020-12-02,BC,Vancouver Island,Central Vancouver Island,2,7.57,2020,12,02,Wednesday
2020-12-02,BC,Vancouver Island,North Vancouver Island,0,3.43,2020,12,02,Wednesday
2020-12-02,BC,Vancouver Island,South Vancouver Island,5,5.43,2020,12,02,Wednesday
2020-12-03,BC,Vancouver Coastal,Vancouver,78,87.0,2020,12,03,Thursday
2020-12-03,BC,Vancouver Island,Central Vancouver Island,5,7.43,2020,12,03,Thursday
2020-12-03,BC,Vancouver Island,North Vancouver Island,1,2.71,2020,12,03,Thursday
2020-12-03,BC,Vancouver Island,South Vancouver Island,8,6.0,2020,12,03,Thursday
2020-12-04,BC,Vancouver Coastal,Vancouver,82,85.43,2020,12,04,Friday
2020-12-04,BC,Vancouver Island,Central Vancouver Island,1,6.14,2020,12,04,Friday
2020-12-04,BC,Vancouver Island,North Vancouver Island,7,2.86,2020,12,04,Friday
2020-12-04,BC,Vancouver Island,South Vancouver Island,5,5.86,2020,12,04,Friday
2020-12-05,BC,Vancouver Coastal,Vancouver,85,84.86,2020,12,05,Saturday
2020-12-05,BC,Vancouver Island,Central Vancouver Island,4,4.0,2020,12,05,Saturday
2020-12-05,BC,Vancouver Island,North Vancouver Island,3,3.0,2020,12,05,Saturday
2020-12-05,BC,Vancouver Island,South Vancouver Island,2,5.14,2020,12,05,Saturday
2020-12-06,BC,Vancouver Coastal,Vancouver,67,81.57,2020,12,06,Sunday
2020-12-06,BC,Vancouver Island,Central Vancouver Island,8,4.71,2020,12,06,Sunday
2020-12-06,BC,Vancouver Island,North Vancouver Island,1,2.29,2020,12,06,Sunday
2020-12-06,BC,Vancouver Island,South Vancouver Island,4,4.71,2020,12,06,Sunday
2020-12-07,BC,Vancouver Coastal,Vancouver,76,82.29,2020,12,07,Monday
2020-12-07,BC,Vancouver Island,Central Vancouver Island,9,5.14,2020,12,07,Monday
2020-12-07,BC,Vancouver Island,North Vancouver Island,2,2.29,2020,12,07,Monday
2020-12-07,BC,Vancouver Island,South Vancouver Island,6,5.29,2020,12,07,Monday
2020-12-08,BC,Vancouver Coastal,Vancouver,96,84.43,2020,12,08,Tuesday
2020-12-08,BC,Vancouver Island,Central Vancouver Island,3,4.57,2020,12,08,Tuesday
2020-12-08,BC,Vancouver Island,North Vancouver Island,1,2.14,2020,12,08,Tuesday
2020-12-08,BC,Vancouver Island,South Vancouver Island,3,4.71,2020,12,08,Tuesday
2020-12-09,BC,Vancouver Coastal,Vancouver,105,84.14,2020,12,09,Wednesday
2020-12-09,BC,Vancouver Island,Central Vancouver Island,7,5.29,2020,12,09,Wednesday
2020-12-09,BC,Vancouver Island,North Vancouver Island,1,2.29,2020,12,09,Wednesday
2020-12-09,BC,Vancouver Island,South Vancouver Island,1,4.14,2020,12,09,Wednesday
2020-12-10,BC,Vancouver Coastal,Vancouver,83,84.86,2020,12,10,Thursday
2020-12-10,BC,Vancouver Island,Central Vancouver Island,5,5.29,2020,12,10,Thursday
2020-12-10,BC,Vancouver Island,North Vancouver Island,0,2.14,2020,12,10,Thursday
2020-12-10,BC,Vancouver Island,South Vancouver Island,1,3.14,2020,12,10,Thursday
2020-12-11,BC,Vancouver Coastal,Vancouver,79,84.43,2020,12,11,Friday
2020-12-11,BC,Vancouver Island,Central Vancouver Island,5,5.86,2020,12,11,Friday
2020-12-11,BC,Vancouver Island,North Vancouver Island,4,1.71,2020,12,11,Friday
2020-12-11,BC,Vancouver Island,South Vancouver Island,1,2.57,2020,12,11,Friday
2020-12-12,BC,Vancouver Coastal,Vancouver,72,82.57,2020,12,12,Saturday
2020-12-12,BC,Vancouver Island,Central Vancouver Island,1,5.43,2020,12,12,Saturday
2020-12-12,BC,Vancouver Island,North Vancouver Island,0,1.29,2020,12,12,Saturday
2020-12-12,BC,Vancouver Island,South Vancouver Island,2,2.57,2020,12,12,Saturday
2020-12-13,BC,Vancouver Coastal,Vancouver,66,82.43,2020,12,13,Sunday
2020-12-13,BC,Vancouver Island,Central Vancouver Island,7,5.29,2020,12,13,Sunday
2020-12-13,BC,Vancouver Island,North Vancouver Island,3,1.57,2020,12,13,Sunday
2020-12-13,BC,Vancouver Island,South Vancouver Island,6,2.86,2020,12,13,Sunday
2020-12-14,BC,Vancouver Coastal,Vancouver,62,80.43,2020,12,14,Monday
2020-12-14,BC,Vancouver Island,Central Vancouver Island,4,4.57,2020,12,14,Monday
2020-12-14,BC,Vancouver Island,North Vancouver Island,2,1.57,2020,12,14,Monday
2020-12-14,BC,Vancouver Island,South Vancouver Island,2,2.29,2020,12,14,Monday
2020-12-15,BC,Vancouver Coastal,Vancouver,74,77.29,2020,12,15,Tuesday
2020-12-15,BC,Vancouver Island,Central Vancouver Island,2,4.43,2020,12,15,Tuesday
2020-12-15,BC,Vancouver Island,North Vancouver Island,1,1.57,2020,12,15,Tuesday
2020-12-15,BC,Vancouver Island,South Vancouver Island,3,2.29,2020,12,15,Tuesday
2020-12-16,BC,Vancouver Coastal,Vancouver,87,74.71,2020,12,16,Wednesday
2020-12-16,BC,Vancouver Island,Central Vancouver Island,1,3.57,2020,12,16,Wednesday
2020-12-16,BC,Vancouver Island,North Vancouver Island,0,1.43,2020,12,16,Wednesday
2020-12-16,BC,Vancouver Island,South Vancouver Island,0,2.14,2020,12,16,Wednesday
2020-12-17,BC,Vancouver Coastal,Vancouver,80,74.29,2020,12,17,Thursday
2020-12-17,BC,Vancouver Island,Central Vancouver Island,0,2.86,2020,12,17,Thursday
2020-12-17,BC,Vancouver Island,North Vancouver Island,1,1.57,2020,12,17,Thursday
2020-12-17,BC,Vancouver Island,South Vancouver Island,7,3.0,2020,12,17,Thursday
2020-12-18,BC,Vancouver Coastal,Vancouver,63,72.0,2020,12,18,Friday
2020-12-18,BC,Vancouver Island,Central Vancouver Island,3,2.57,2020,12,18,Friday
2020-12-18,BC,Vancouver Island,North Vancouver Island,1,1.14,2020,12,18,Friday
2020-12-18,BC,Vancouver Island,South Vancouver Island,3,3.29,2020,12,18,Friday
2020-12-19,BC,Vancouver Coastal,Vancouver,83,73.57,2020,12,19,Saturday
2020-12-19,BC,Vancouver Island,Central Vancouver Island,3,2.86,2020,12,19,Saturday
2020-12-19,BC,Vancouver Island,North Vancouver Island,1,1.29,2020,12,19,Saturday
2020-12-19,BC,Vancouver Island,South Vancouver Island,1,3.14,2020,12,19,Saturday
2020-12-20,BC,Vancouver Coastal,Vancouver,55,72.0,2020,12,20,Sunday
2020-12-20,BC,Vancouver Island,Central Vancouver Island,6,2.71,2020,12,20,Sunday
2020-12-20,BC,Vancouver Island,North Vancouver Island,1,1.0,2020,12,20,Sunday
2020-12-20,BC,Vancouver Island,South Vancouver Island,5,3.0,2020,12,20,Sunday
2020-12-21,BC,Vancouver Coastal,Vancouver,47,69.86,2020,12,21,Monday
2020-12-21,BC,Vancouver Island,Central Vancouver Island,3,2.57,2020,12,21,Monday
2020-12-21,BC,Vancouver Island,North Vancouver Island,1,0.86,2020,12,21,Monday
2020-12-21,BC,Vancouver Island,South Vancouver Island,3,3.14,2020,12,21,Monday
2020-12-22,BC,Vancouver Coastal,Vancouver,59,67.71,2020,12,22,Tuesday
2020-12-22,BC,Vancouver Island,Central Vancouver Island,2,2.57,2020,12,22,Tuesday
2020-12-22,BC,Vancouver Island,North Vancouver Island,5,1.43,2020,12,22,Tuesday
2020-12-22,BC,Vancouver Island,South Vancouver Island,6,3.57,2020,12,22,Tuesday
2020-12-23,BC,Vancouver Coastal,Vancouver,60,63.86,2020,12,23,Wednesday
2020-12-23,BC,Vancouver Island,Central Vancouver Island,5,3.14,2020,12,23,Wednesday
2020-12-23,BC,Vancouver Island,North Vancouver Island,0,1.43,2020,12,23,Wednesday
2020-12-23,BC,Vancouver Island,South Vancouver Island,5,4.29,2020,12,23,Wednesday
2020-12-24,BC,Vancouver Coastal,Vancouver,56,60.43,2020,12,24,Thursday
2020-12-24,BC,Vancouver Island,Central Vancouver Island,2,3.43,2020,12,24,Thursday
2020-12-24,BC,Vancouver Island,North Vancouver Island,3,1.71,2020,12,24,Thursday
2020-12-24,BC,Vancouver Island,South Vancouver Island,4,3.86,2020,12,24,Thursday
2020-12-25,BC,Vancouver Coastal,Vancouver,27,55.29,2020,12,25,Friday
2020-12-25,BC,Vancouver Island,Central Vancouver Island,0,3.0,2020,12,25,Friday
2020-12-25,BC,Vancouver Island,North Vancouver Island,1,1.71,2020,12,25,Friday
2020-12-25,BC,Vancouver Island,South Vancouver Island,1,3.57,2020,12,25,Friday
2020-12-26,BC,Vancouver Coastal,Vancouver,33,48.14,2020,12,26,Saturday
2020-12-26,BC,Vancouver Island,Central Vancouver Island,1,2.71,2020,12,26,Saturday
2020-12-26,BC,Vancouver Island,North Vancouver Island,0,1.57,2020,12,26,Saturday
2020-12-26,BC,Vancouver Island,South Vancouver Island,3,3.86,2020,12,26,Saturday
2020-12-27,BC,Vancouver Coastal,Vancouver,44,46.57,2020,12,27,Sunday
2020-12-27,BC,Vancouver Island,Central Vancouver Island,1,2.0,2020,12,27,Sunday
2020-12-27,BC,Vancouver Island,North Vancouver Island,4,2.0,2020,12,27,Sunday
2020-12-27,BC,Vancouver Island,South Vancouver Island,6,4.0,2020,12,27,Sunday
2020-12-28,BC,Vancouver Coastal,Vancouver,47,46.57,2020,12,28,Monday
2020-12-28,BC,Vancouver Island,Central Vancouver Island,2,1.86,2020,12,28,Monday
2020-12-28,BC,Vancouver Island,North Vancouver Island,1,2.0,2020,12,28,Monday
2020-12-28,BC,Vancouver Island,South Vancouver Island,11,5.14,2020,12,28,Monday
2020-12-29,BC,Vancouver Coastal,Vancouver,74,48.71,2020,12,29,Tuesday
2020-12-29,BC,Vancouver Island,Central Vancouver Island,3,2.0,2020,12,29,Tuesday
2020-12-29,BC,Vancouver Island,North Vancouver Island,7,2.29,2020,12,29,Tuesday
2020-12-29,BC,Vancouver Island,South Vancouver Island,4,4.86,2020,12,29,Tuesday
2020-12-30,BC,Vancouver Coastal,Vancouver,51,47.43,2020,12,30,Wednesday
2020-12-30,BC,Vancouver Island,Central Vancouver Island,5,2.0,2020,12,30,Wednesday
2020-12-30,BC,Vancouver Island,North Vancouver Island,3,2.71,2020,12,30,Wednesday
2020-12-30,BC,Vancouver Island,South Vancouver Island,4,4.71,2020,12,30,Wednesday
2020-12-31,BC,Vancouver Coastal,Vancouver,63,48.43,2020,12,31,Thursday
2020-12-31,BC,Vancouver Island,Central Vancouver Island,5,2.43,2020,12,31,Thursday
2020-12-31,BC,Vancouver Island,North Vancouver Island,1,2.43,2020,12,31,Thursday
2020-12-31,BC,Vancouver Island,South Vancouver Island,11,5.71,2020,12,31,Thursday
2021-01-01,BC,Vancouver Coastal,Vancouver,58,52.86,2021,01,01,Friday
2021-01-01,BC,Vancouver Island,Central Vancouver Island,6,3.29,2021,01,01,Friday
2021-01-01,BC,Vancouver Island,North Vancouver Island,5,3.0,2021,01,01,Friday
2021-01-01,BC,Vancouver Island,South Vancouver Island,7,6.57,2021,01,01,Friday
2021-01-02,BC,Vancouver Coastal,Vancouver,62,57.0,2021,01,02,Saturday
2021-01-02,BC,Vancouver Island,Central Vancouver Island,4,3.71,2021,01,02,Saturday
2021-01-02,BC,Vancouver Island,North Vancouver Island,5,3.71,2021,01,02,Saturday
2021-01-02,BC,Vancouver Island,South Vancouver Island,4,6.71,2021,01,02,Saturday
2021-01-03,BC,Vancouver Coastal,Vancouver,97,64.57,2021,01,03,Sunday
2021-01-03,BC,Vancouver Island,Central Vancouver Island,8,4.71,2021,01,03,Sunday
2021-01-03,BC,Vancouver Island,North Vancouver Island,5,3.86,2021,01,03,Sunday
2021-01-03,BC,Vancouver Island,South Vancouver Island,3,6.29,2021,01,03,Sunday
2021-01-04,BC,Vancouver Coastal,Vancouver,80,69.29,2021,01,04,Monday
2021-01-04,BC,Vancouver Island,Central Vancouver Island,9,5.71,2021,01,04,Monday
2021-01-04,BC,Vancouver Island,North Vancouver Island,1,3.86,2021,01,04,Monday
2021-01-04,BC,Vancouver Island,South Vancouver Island,3,5.14,2021,01,04,Monday
2021-01-05,BC,Vancouver Coastal,Vancouver,93,72.0,2021,01,05,Tuesday
2021-01-05,BC,Vancouver Island,Central Vancouver Island,20,8.14,2021,01,05,Tuesday
2021-01-05,BC,Vancouver Island,North Vancouver Island,5,3.57,2021,01,05,Tuesday
2021-01-05,BC,Vancouver Island,South Vancouver Island,7,5.57,2021,01,05,Tuesday
2021-01-06,BC,Vancouver Coastal,Vancouver,77,75.71,2021,01,06,Wednesday
2021-01-06,BC,Vancouver Island,Central Vancouver Island,11,9.0,2021,01,06,Wednesday
2021-01-06,BC,Vancouver Island,North Vancouver Island,1,3.29,2021,01,06,Wednesday
2021-01-06,BC,Vancouver Island,South Vancouver Island,0,5.0,2021,01,06,Wednesday
2021-01-07,BC,Vancouver Coastal,Vancouver,67,76.29,2021,01,07,Thursday
2021-01-07,BC,Vancouver Island,Central Vancouver Island,23,11.57,2021,01,07,Thursday
2021-01-07,BC,Vancouver Island,North Vancouver Island,4,3.71,2021,01,07,Thursday
2021-01-07,BC,Vancouver Island,South Vancouver Island,2,3.71,2021,01,07,Thursday
2021-01-08,BC,Vancouver Coastal,Vancouver,79,79.29,2021,01,08,Friday
2021-01-08,BC,Vancouver Island,Central Vancouver Island,3,11.14,2021,01,08,Friday
2021-01-08,BC,Vancouver Island,North Vancouver Island,1,3.14,2021,01,08,Friday
2021-01-08,BC,Vancouver Island,South Vancouver Island,6,3.57,2021,01,08,Friday
2021-01-09,BC,Vancouver Coastal,Vancouver,63,79.43,2021,01,09,Saturday
2021-01-09,BC,Vancouver Island,Central Vancouver Island,18,13.14,2021,01,09,Saturday
2021-01-09,BC,Vancouver Island,North Vancouver Island,7,3.43,2021,01,09,Saturday
2021-01-09,BC,Vancouver Island,South Vancouver Island,5,3.71,2021,01,09,Saturday
2021-01-10,BC,Vancouver Coastal,Vancouver,62,74.43,2021,01,10,Sunday
2021-01-10,BC,Vancouver Island,Central Vancouver Island,14,14.0,2021,01,10,Sunday
2021-01-10,BC,Vancouver Island,North Vancouver Island,3,3.14,2021,01,10,Sunday
2021-01-10,BC,Vancouver Island,South Vancouver Island,1,3.43,2021,01,10,Sunday
2021-01-11,BC,Vancouver Coastal,Vancouver,71,73.14,2021,01,11,Monday
2021-01-11,BC,Vancouver Island,Central Vancouver Island,7,13.71,2021,01,11,Monday
2021-01-11,BC,Vancouver Island,North Vancouver Island,2,3.29,2021,01,11,Monday
2021-01-11,BC,Vancouver Island,South Vancouver Island,4,3.57,2021,01,11,Monday
2021-01-12,BC,Vancouver Coastal,Vancouver,76,70.71,2021,01,12,Tuesday
2021-01-12,BC,Vancouver Island,Central Vancouver Island,24,14.29,2021,01,12,Tuesday
2021-01-12,BC,Vancouver Island,North Vancouver Island,1,2.71,2021,01,12,Tuesday
2021-01-12,BC,Vancouver Island,South Vancouver Island,8,3.71,2021,01,12,Tuesday
2021-01-13,BC,Vancouver Coastal,Vancouver,58,68.0,2021,01,13,Wednesday
2021-01-13,BC,Vancouver Island,Central Vancouver Island,14,14.71,2021,01,13,Wednesday
2021-01-13,BC,Vancouver Island,North Vancouver Island,0,2.57,2021,01,13,Wednesday
2021-01-13,BC,Vancouver Island,South Vancouver Island,3,4.14,2021,01,13,Wednesday
2021-01-14,BC,Vancouver Coastal,Vancouver,61,67.14,2021,01,14,Thursday
2021-01-14,BC,Vancouver Island,Central Vancouver Island,9,12.71,2021,01,14,Thursday
2021-01-14,BC,Vancouver Island,North Vancouver Island,1,2.14,2021,01,14,Thursday
2021-01-14,BC,Vancouver Island,South Vancouver Island,3,4.29,2021,01,14,Thursday
2021-01-15,BC,Vancouver Coastal,Vancouver,74,66.43,2021,01,15,Friday
2021-01-15,BC,Vancouver Island,Central Vancouver Island,28,16.29,2021,01,15,Friday
2021-01-15,BC,Vancouver Island,North Vancouver Island,2,2.29,2021,01,15,Friday
2021-01-15,BC,Vancouver Island,South Vancouver Island,4,4.0,2021,01,15,Friday
2021-01-16,BC,Vancouver Coastal,Vancouver,50,64.57,2021,01,16,Saturday
2021-01-16,BC,Vancouver Island,Central Vancouver Island,12,15.43,2021,01,16,Saturday
2021-01-16,BC,Vancouver Island,North Vancouver Island,3,1.71,2021,01,16,Saturday
2021-01-16,BC,Vancouver Island,South Vancouver Island,2,3.57,2021,01,16,Saturday
2021-01-17,BC,Vancouver Coastal,Vancouver,52,63.14,2021,01,17,Sunday
2021-01-17,BC,Vancouver Island,Central Vancouver Island,9,14.71,2021,01,17,Sunday
2021-01-17,BC,Vancouver Island,North Vancouver Island,5,2.0,2021,01,17,Sunday
2021-01-17,BC,Vancouver Island,South Vancouver Island,3,3.86,2021,01,17,Sunday
2021-01-18,BC,Vancouver Coastal,Vancouver,49,60.0,2021,01,18,Monday
2021-01-18,BC,Vancouver Island,Central Vancouver Island,17,16.14,2021,01,18,Monday
2021-01-18,BC,Vancouver Island,North Vancouver Island,3,2.14,2021,01,18,Monday
2021-01-18,BC,Vancouver Island,South Vancouver Island,4,3.86,2021,01,18,Monday
2021-01-19,BC,Vancouver Coastal,Vancouver,64,58.29,2021,01,19,Tuesday
2021-01-19,BC,Vancouver Island,Central Vancouver Island,17,15.14,2021,01,19,Tuesday
2021-01-19,BC,Vancouver Island,North Vancouver Island,4,2.57,2021,01,19,Tuesday
2021-01-19,BC,Vancouver Island,South Vancouver Island,4,3.29,2021,01,19,Tuesday
2021-01-20,BC,Vancouver Coastal,Vancouver,45,56.43,2021,01,20,Wednesday
2021-01-20,BC,Vancouver Island,Central Vancouver Island,39,18.71,2021,01,20,Wednesday
2021-01-20,BC,Vancouver Island,North Vancouver Island,5,3.29,2021,01,20,Wednesday
2021-01-20,BC,Vancouver Island,South Vancouver Island,1,3.0,2021,01,20,Wednesday
2021-01-21,BC,Vancouver Coastal,Vancouver,68,57.43,2021,01,21,Thursday
2021-01-21,BC,Vancouver Island,Central Vancouver Island,13,19.29,2021,01,21,Thursday
2021-01-21,BC,Vancouver Island,North Vancouver Island,0,3.14,2021,01,21,Thursday
2021-01-21,BC,Vancouver Island,South Vancouver Island,0,2.57,2021,01,21,Thursday
2021-01-22,BC,Vancouver Coastal,Vancouver,63,55.86,2021,01,22,Friday
2021-01-22,BC,Vancouver Island,Central Vancouver Island,22,18.43,2021,01,22,Friday
2021-01-22,BC,Vancouver Island,North Vancouver Island,4,3.43,2021,01,22,Friday
2021-01-22,BC,Vancouver Island,South Vancouver Island,2,2.29,2021,01,22,Friday
2021-01-23,BC,Vancouver Coastal,Vancouver,56,56.71,2021,01,23,Saturday
2021-01-23,BC,Vancouver Island,Central Vancouver Island,20,19.57,2021,01,23,Saturday
2021-01-23,BC,Vancouver Island,North Vancouver Island,0,3.0,2021,01,23,Saturday
2021-01-23,BC,Vancouver Island,South Vancouver Island,3,2.43,2021,01,23,Saturday
2021-01-24,BC,Vancouver Coastal,Vancouver,48,56.14,2021,01,24,Sunday
2021-01-24,BC,Vancouver Island,Central Vancouver Island,16,20.57,2021,01,24,Sunday
2021-01-24,BC,Vancouver Island,North Vancouver Island,0,2.29,2021,01,24,Sunday
2021-01-24,BC,Vancouver Island,South Vancouver Island,3,2.43,2021,01,24,Sunday
2021-01-25,BC,Vancouver Coastal,Vancouver,59,57.57,2021,01,25,Monday
2021-01-25,BC,Vancouver Island,Central Vancouver Island,14,20.14,2021,01,25,Monday
2021-01-25,BC,Vancouver Island,North Vancouver Island,0,1.86,2021,01,25,Monday
2021-01-25,BC,Vancouver Island,South Vancouver Island,4,2.43,2021,01,25,Monday
2021-01-26,BC,Vancouver Coastal,Vancouver,62,57.29,2021,01,26,Tuesday
2021-01-26,BC,Vancouver Island,Central Vancouver Island,24,21.14,2021,01,26,Tuesday
2021-01-26,BC,Vancouver Island,North Vancouver Island,2,1.57,2021,01,26,Tuesday
2021-01-26,BC,Vancouver Island,South Vancouver Island,19,4.57,2021,01,26,Tuesday
2021-01-27,BC,Vancouver Coastal,Vancouver,62,59.71,2021,01,27,Wednesday
2021-01-27,BC,Vancouver Island,Central Vancouver Island,22,18.71,2021,01,27,Wednesday
2021-01-27,BC,Vancouver Island,North Vancouver Island,2,1.14,2021,01,27,Wednesday
2021-01-27,BC,Vancouver Island,South Vancouver Island,6,5.29,2021,01,27,Wednesday
2021-01-28,BC,Vancouver Coastal,Vancouver,76,60.86,2021,01,28,Thursday
2021-01-28,BC,Vancouver Island,Central Vancouver Island,20,19.71,2021,01,28,Thursday
2021-01-28,BC,Vancouver Island,North Vancouver Island,0,1.14,2021,01,28,Thursday
2021-01-28,BC,Vancouver Island,South Vancouver Island,10,6.71,2021,01,28,Thursday
2021-01-29,BC,Vancouver Coastal,Vancouver,62,60.71,2021,01,29,Friday
2021-01-29,BC,Vancouver Island,Central Vancouver Island,13,18.43,2021,01,29,Friday
2021-01-29,BC,Vancouver Island,North Vancouver Island,2,0.86,2021,01,29,Friday
2021-01-29,BC,Vancouver Island,South Vancouver Island,5,7.14,2021,01,29,Friday
2021-01-30,BC,Vancouver Coastal,Vancouver,46,59.29,2021,01,30,Saturday
2021-01-30,BC,Vancouver Island,Central Vancouver Island,26,19.29,2021,01,30,Saturday
2021-01-30,BC,Vancouver Island,North Vancouver Island,0,0.86,2021,01,30,Saturday
2021-01-30,BC,Vancouver Island,South Vancouver Island,5,7.43,2021,01,30,Saturday
2021-01-31,BC,Vancouver Coastal,Vancouver,36,57.57,2021,01,31,Sunday
2021-01-31,BC,Vancouver Island,Central Vancouver Island,25,20.57,2021,01,31,Sunday
2021-01-31,BC,Vancouver Island,North Vancouver Island,1,1.0,2021,01,31,Sunday
2021-01-31,BC,Vancouver Island,South Vancouver Island,3,7.43,2021,01,31,Sunday
2021-02-01,BC,Vancouver Coastal,Vancouver,48,56.0,2021,02,01,Monday
2021-02-01,BC,Vancouver Island,Central Vancouver Island,23,21.86,2021,02,01,Monday
2021-02-01,BC,Vancouver Island,North Vancouver Island,1,1.14,2021,02,01,Monday
2021-02-01,BC,Vancouver Island,South Vancouver Island,5,7.57,2021,02,01,Monday
2021-02-02,BC,Vancouver Coastal,Vancouver,41,53.0,2021,02,02,Tuesday
2021-02-02,BC,Vancouver Island,Central Vancouver Island,15,20.57,2021,02,02,Tuesday
2021-02-02,BC,Vancouver Island,North Vancouver Island,0,0.86,2021,02,02,Tuesday
2021-02-02,BC,Vancouver Island,South Vancouver Island,7,5.86,2021,02,02,Tuesday
2021-02-03,BC,Vancouver Coastal,Vancouver,54,51.86,2021,02,03,Wednesday
2021-02-03,BC,Vancouver Island,Central Vancouver Island,19,20.14,2021,02,03,Wednesday
2021-02-03,BC,Vancouver Island,North Vancouver Island,3,1.0,2021,02,03,Wednesday
2021-02-03,BC,Vancouver Island,South Vancouver Island,7,6.0,2021,02,03,Wednesday
2021-02-04,BC,Vancouver Coastal,Vancouver,68,50.71,2021,02,04,Thursday
2021-02-04,BC,Vancouver Island,Central Vancouver Island,20,20.14,2021,02,04,Thursday
2021-02-04,BC,Vancouver Island,North Vancouver Island,1,1.14,2021,02,04,Thursday
2021-02-04,BC,Vancouver Island,South Vancouver Island,7,5.57,2021,02,04,Thursday
2021-02-05,BC,Vancouver Coastal,Vancouver,52,49.29,2021,02,05,Friday
2021-02-05,BC,Vancouver Island,Central Vancouver Island,29,22.43,2021,02,05,Friday
2021-02-05,BC,Vancouver Island,North Vancouver Island,0,0.86,2021,02,05,Friday
2021-02-05,BC,Vancouver Island,South Vancouver Island,9,6.14,2021,02,05,Friday
2021-02-06,BC,Vancouver Coastal,Vancouver,60,51.29,2021,02,06,Saturday
2021-02-06,BC,Vancouver Island,Central Vancouver Island,10,20.14,2021,02,06,Saturday
2021-02-06,BC,Vancouver Island,North Vancouver Island,1,1.0,2021,02,06,Saturday
2021-02-06,BC,Vancouver Island,South Vancouver Island,12,7.14,2021,02,06,Saturday
2021-02-07,BC,Vancouver Coastal,Vancouver,45,52.57,2021,02,07,Sunday
2021-02-07,BC,Vancouver Island,Central Vancouver Island,20,19.43,2021,02,07,Sunday
2021-02-07,BC,Vancouver Island,North Vancouver Island,0,0.86,2021,02,07,Sunday
2021-02-07,BC,Vancouver Island,South Vancouver Island,5,7.43,2021,02,07,Sunday
2021-02-08,BC,Vancouver Coastal,Vancouver,42,51.71,2021,02,08,Monday
2021-02-08,BC,Vancouver Island,Central Vancouver Island,13,18.0,2021,02,08,Monday
2021-02-08,BC,Vancouver Island,North Vancouver Island,3,1.14,2021,02,08,Monday
2021-02-08,BC,Vancouver Island,South Vancouver Island,8,7.86,2021,02,08,Monday
2021-02-09,BC,Vancouver Coastal,Vancouver,68,55.57,2021,02,09,Tuesday
2021-02-09,BC,Vancouver Island,Central Vancouver Island,18,18.43,2021,02,09,Tuesday
2021-02-09,BC,Vancouver Island,North Vancouver Island,1,1.29,2021,02,09,Tuesday
2021-02-09,BC,Vancouver Island,South Vancouver Island,6,7.71,2021,02,09,Tuesday
2021-02-10,BC,Vancouver Coastal,Vancouver,50,55.0,2021,02,10,Wednesday
2021-02-10,BC,Vancouver Island,Central Vancouver Island,12,17.43,2021,02,10,Wednesday
2021-02-10,BC,Vancouver Island,North Vancouver Island,0,0.86,2021,02,10,Wednesday
2021-02-10,BC,Vancouver Island,South Vancouver Island,4,7.29,2021,02,10,Wednesday
2021-02-11,BC,Vancouver Coastal,Vancouver,87,57.71,2021,02,11,Thursday
2021-02-11,BC,Vancouver Island,Central Vancouver Island,9,15.86,2021,02,11,Thursday
2021-02-11,BC,Vancouver Island,North Vancouver Island,0,0.71,2021,02,11,Thursday
2021-02-11,BC,Vancouver Island,South Vancouver Island,6,7.14,2021,02,11,Thursday
2021-02-12,BC,Vancouver Coastal,Vancouver,62,59.14,2021,02,12,Friday
2021-02-12,BC,Vancouver Island,Central Vancouver Island,13,13.57,2021,02,12,Friday
2021-02-12,BC,Vancouver Island,North Vancouver Island,0,0.71,2021,02,12,Friday
2021-02-12,BC,Vancouver Island,South Vancouver Island,4,6.43,2021,02,12,Friday
2021-02-13,BC,Vancouver Coastal,Vancouver,75,61.29,2021,02,13,Saturday
2021-02-13,BC,Vancouver Island,Central Vancouver Island,9,13.43,2021,02,13,Saturday
2021-02-13,BC,Vancouver Island,North Vancouver Island,2,0.86,2021,02,13,Saturday
2021-02-13,BC,Vancouver Island,South Vancouver Island,4,5.29,2021,02,13,Saturday
2021-02-14,BC,Vancouver Coastal,Vancouver,64,64.0,2021,02,14,Sunday
2021-02-14,BC,Vancouver Island,Central Vancouver Island,3,11.0,2021,02,14,Sunday
2021-02-14,BC,Vancouver Island,North Vancouver Island,1,1.0,2021,02,14,Sunday
2021-02-14,BC,Vancouver Island,South Vancouver Island,9,5.86,2021,02,14,Sunday
2021-02-15,BC,Vancouver Coastal,Vancouver,51,65.29,2021,02,15,Monday
2021-02-15,BC,Vancouver Island,Central Vancouver Island,16,11.43,2021,02,15,Monday
2021-02-15,BC,Vancouver Island,North Vancouver Island,2,0.86,2021,02,15,Monday
2021-02-15,BC,Vancouver Island,South Vancouver Island,2,5.0,2021,02,15,Monday
2021-02-16,BC,Vancouver Coastal,Vancouver,69,65.43,2021,02,16,Tuesday
2021-02-16,BC,Vancouver Island,Central Vancouver Island,15,11.0,2021,02,16,Tuesday
2021-02-16,BC,Vancouver Island,North Vancouver Island,3,1.14,2021,02,16,Tuesday
2021-02-16,BC,Vancouver Island,South Vancouver Island,2,4.43,2021,02,16,Tuesday
2021-02-17,BC,Vancouver Coastal,Vancouver,104,73.14,2021,02,17,Wednesday
